Program Kodu,Kurum Adı,Ünvanı,Kadro Detayları,İl,Kontenjan,Boş Kontenjan,Min Puan,Max Puan
301019411,T.C.Devlet Demiryolları İşletmesi Genel Müdürlüğü ,Sürveyan,1101Cinsiyeti Erkek olmak.4517Aşağıdaki lisans programlarından birinden mezun olmak.4395 - Uygulamalı Matematik5107 - Finans Matematiği6256 - Matematik4519Aşağıdaki lisans programlarından birinden mezun olmak.3370 - Matematik Öğretmenliği4547Aşağıdaki lisans programlarından birinden mezun olmak.3182 - Fizik4553Aşağıdaki lisans programlarından birinden mezun olmak.3368 - Fizik Öğretmenliği4640Aşağıdaki lisans programlarından birinden mezun olmak.3253 - Makina Ressamlığı ve Konstrüksiyon Öğretmenliği / Makine Resmi ve Konstrüksiyonu Öğretmenliği / Makine-Resim ve Konstrüksiyon Öğr5117 - Makine Öğretmenliği8223 - Makine8224 - Makina Ressamlığı Öğretmenliği / Makine Ressamlığı Öğretmenliği8295 - Makina (Dkk)9446 - Makine Model Öğretmenliği9530 - Makine Ressamlığı4665Aşağıdaki lisans programlarından birinden mezun olmak.3359 - Yapı Öğretmenliği3360 - Yapı Ressamlığı Öğretmenliği8284 - Yapı İşleri Öğretmenliği8285 - Yapı Tasarımı Öğretmenliği9488 - Altyapu9545 - ALT YAPI EĞİTİMİ4687Aşağıdaki lisans programlarından birinden mezun olmak.4297 - Jeodezi4298 - Jeodezi ve Haritacılık9515 - Jeodezi ve Fotogrametri4688Aşağıdaki lisans programlarından birinden mezun olmak.9288 - Tapu ve Kadastro / Tapu Kadastro7257Seyahate ve Arazide Çalışmaya Elverişli olmak.7300Bu kadro/pozisyonda vardiya sistemi uygulanmaktadır.7327(Bakınız Başvurma Özel Şartları Bölümü TCDD Genel Müdürlüğü).,Muş,1,,77.000,77.000
301018466,Muş İl Özel İdaresi ,Mühendis,4679Aşağıdaki lisans programlarından birinden mezun olmak.3251 - Maden Mühendisliği9390 - Maden ve Cevher Hazırlama Mühendisliği6506B sınıfı sürücü belgesine sahip olmak7257Seyahate ve Arazide Çalışmaya Elverişli olmak.,Muş,1,,76.904,76.904
301019313,T.C.Devlet Demiryolları İşletmesi Genel Müdürlüğü ,Sürveyan,1101Cinsiyeti Erkek olmak.4517Aşağıdaki lisans programlarından birinden mezun olmak.4395 - Uygulamalı Matematik5107 - Finans Matematiği6256 - Matematik4519Aşağıdaki lisans programlarından birinden mezun olmak.3370 - Matematik Öğretmenliği4547Aşağıdaki lisans programlarından birinden mezun olmak.3182 - Fizik4553Aşağıdaki lisans programlarından birinden mezun olmak.3368 - Fizik Öğretmenliği4640Aşağıdaki lisans programlarından birinden mezun olmak.3253 - Makina Ressamlığı ve Konstrüksiyon Öğretmenliği / Makine Resmi ve Konstrüksiyonu Öğretmenliği / Makine-Resim ve Konstrüksiyon Öğr5117 - Makine Öğretmenliği8223 - Makine8224 - Makina Ressamlığı Öğretmenliği / Makine Ressamlığı Öğretmenliği8295 - Makina (Dkk)9446 - Makine Model Öğretmenliği9530 - Makine Ressamlığı4665Aşağıdaki lisans programlarından birinden mezun olmak.3359 - Yapı Öğretmenliği3360 - Yapı Ressamlığı Öğretmenliği8284 - Yapı İşleri Öğretmenliği8285 - Yapı Tasarımı Öğretmenliği9488 - Altyapu9545 - ALT YAPI EĞİTİMİ4687Aşağıdaki lisans programlarından birinden mezun olmak.4297 - Jeodezi4298 - Jeodezi ve Haritacılık9515 - Jeodezi ve Fotogrametri4688Aşağıdaki lisans programlarından birinden mezun olmak.9288 - Tapu ve Kadastro / Tapu Kadastro7257Seyahate ve Arazide Çalışmaya Elverişli olmak.7300Bu kadro/pozisyonda vardiya sistemi uygulanmaktadır.7327(Bakınız Başvurma Özel Şartları Bölümü TCDD Genel Müdürlüğü).,Bingöl,1,,76.870,76.870
301016226,Devlet Demiryolları Taşımacılık A.Ş Genel Müdürlüğü ,Memur,"4478Aşağıdaki lisans programlarından birinden mezun olmak.3355 - Uluslararası Ticaret3356 - Uluslararası Ticaret ve İşletmecilik5131 - Uluslararası Ticaret ve Finansman9108 - Uluslararası İşletmecilik ve Ticaret9218 - Uluslararası Ticaret ve Pazarlama9282 - Uluslararası Ticaret ve Finans4484Aşağıdaki lisans programlarından birinden mezun olmak.4393 - Uluslararası Ticaret ve Lojistik Yönetimi9009 - Uluslararası Ticaret ve Lojistik9378 - Uluslararası Ticaret, Lojistik ve İşletmecilik4485Aşağıdaki lisans programlarından birinden mezun olmak.3354 - Uluslararası Lojistik ve Taşımacılık / Uluslararası Lojistik5130 - Ulaştırma ve Lojistik8222 - Lojistik Yönetimi9110 - Uluslararası Lojistik Yönetimi9376 - Lojistik9387 - Lojistik ve Taşımacılık9415 - Ulaştırma ve Lojistik Yönetimi7300Bu kadro/pozisyonda vardiya sistemi uygulanmaktadır.7368(Bakınız Başvurma Özel Şartları Bölümü T.C. Devlet Demiryolları Taşımacılık A.Ş. Genel Müdürlüğü)",Erzincan,2,,76.811,78.238
301016317,Devlet Demiryolları Taşımacılık A.Ş Genel Müdürlüğü ,Memur,"4478Aşağıdaki lisans programlarından birinden mezun olmak.3355 - Uluslararası Ticaret3356 - Uluslararası Ticaret ve İşletmecilik5131 - Uluslararası Ticaret ve Finansman9108 - Uluslararası İşletmecilik ve Ticaret9218 - Uluslararası Ticaret ve Pazarlama9282 - Uluslararası Ticaret ve Finans4484Aşağıdaki lisans programlarından birinden mezun olmak.4393 - Uluslararası Ticaret ve Lojistik Yönetimi9009 - Uluslararası Ticaret ve Lojistik9378 - Uluslararası Ticaret, Lojistik ve İşletmecilik4485Aşağıdaki lisans programlarından birinden mezun olmak.3354 - Uluslararası Lojistik ve Taşımacılık / Uluslararası Lojistik5130 - Ulaştırma ve Lojistik8222 - Lojistik Yönetimi9110 - Uluslararası Lojistik Yönetimi9376 - Lojistik9387 - Lojistik ve Taşımacılık9415 - Ulaştırma ve Lojistik Yönetimi7300Bu kadro/pozisyonda vardiya sistemi uygulanmaktadır.7368(Bakınız Başvurma Özel Şartları Bölümü T.C. Devlet Demiryolları Taşımacılık A.Ş. Genel Müdürlüğü)",Niğde,2,,76.794,76.819
301016275,Devlet Demiryolları Taşımacılık A.Ş Genel Müdürlüğü ,Memur,"4478Aşağıdaki lisans programlarından birinden mezun olmak.3355 - Uluslararası Ticaret3356 - Uluslararası Ticaret ve İşletmecilik5131 - Uluslararası Ticaret ve Finansman9108 - Uluslararası İşletmecilik ve Ticaret9218 - Uluslararası Ticaret ve Pazarlama9282 - Uluslararası Ticaret ve Finans4484Aşağıdaki lisans programlarından birinden mezun olmak.4393 - Uluslararası Ticaret ve Lojistik Yönetimi9009 - Uluslararası Ticaret ve Lojistik9378 - Uluslararası Ticaret, Lojistik ve İşletmecilik4485Aşağıdaki lisans programlarından birinden mezun olmak.3354 - Uluslararası Lojistik ve Taşımacılık / Uluslararası Lojistik5130 - Ulaştırma ve Lojistik8222 - Lojistik Yönetimi9110 - Uluslararası Lojistik Yönetimi9376 - Lojistik9387 - Lojistik ve Taşımacılık9415 - Ulaştırma ve Lojistik Yönetimi7300Bu kadro/pozisyonda vardiya sistemi uygulanmaktadır.7368(Bakınız Başvurma Özel Şartları Bölümü T.C. Devlet Demiryolları Taşımacılık A.Ş. Genel Müdürlüğü)",Karabük,3,,76.777,79.069
301018900,T.C.Devlet Demiryolları İşletmesi Genel Müdürlüğü ,Hareket Memuru,"1101Cinsiyeti Erkek olmak.4437Aşağıdaki lisans programlarından birinden mezun olmak.3227 - İşletme Bilgi Yönetimi3361 - Yönetim Bilişim Sistemleri4216 - Bilgi İşlemi8210 - İşletme Enformatiği9286 - Teknoloji ve Bilgi Yönetimi9427 - Yönetim Bilimi ve Bilişim Sistemleri4443Aşağıdaki lisans programlarından birinden mezun olmak.3270 - Muhasebe ve Finansman Öğretmenliği8134 - İşletme Öğretmenliği8209 - İş Yönetimi ve Ticaret Eğitimi Öğretmenliği / İş Yönetimi ve Ticaret Öğretmenliği8211 - İşletme, Muhasebe ve Ticaret Öğretmenliği8234 - Muhasebe-İşletme Öğretmenliği8267 - Ticaret - İş Eğitimi Öğretmenliği4480Aşağıdaki lisans programlarından birinden mezun olmak.9118 - Gümrük İşletme9425 - Gümrük İşletmeciliği4484Aşağıdaki lisans programlarından birinden mezun olmak.4393 - Uluslararası Ticaret ve Lojistik Yönetimi9009 - Uluslararası Ticaret ve Lojistik9378 - Uluslararası Ticaret, Lojistik ve İşletmecilik4485Aşağıdaki lisans programlarından birinden mezun olmak.3354 - Uluslararası Lojistik ve Taşımacılık / Uluslararası Lojistik5130 - Ulaştırma ve Lojistik8222 - Lojistik Yönetimi9110 - Uluslararası Lojistik Yönetimi9376 - Lojistik9387 - Lojistik ve Taşımacılık9415 - Ulaştırma ve Lojistik Yönetimi4491Aşağıdaki lisans programlarından birinden mezun olmak.1286 - ULUSLARARASI ULAŞTIRMA SİSTEMLERİ4517Aşağıdaki lisans programlarından birinden mezun olmak.4395 - Uygulamalı Matematik5107 - Finans Matematiği6256 - Matematik4524Aşağıdaki lisans programlarından birinden mezun olmak.3224 - İstatistik ve Bilgisayar Bilimleri4525Aşağıdaki lisans programlarından birinden mezun olmak.3223 - İstatistik8229 - Matematik ve İstatistik4527Aşağıdaki lisans programlarından birinden mezun olmak.3256 - Matematik ve Bilgisayar Bilimleri3258 - Matematik ve Bilgisayar / Matematik-Bilgisayar8228 - Matematik ve İnformatik / Matematik-İnformatik8230 - Matematik-Bilgisayar Programcılığı8277 - Uygulamalı Matematik ve Bilgisayar7257Seyahate ve Arazide Çalışmaya Elverişli olmak.7300Bu kadro/pozisyonda vardiya sistemi uygulanmaktadır.7327(Bakınız Başvurma Özel Şartları Bölümü TCDD Genel Müdürlüğü).",Kayseri,1,,76.720,76.720
301016219,Devlet Demiryolları Taşımacılık A.Ş Genel Müdürlüğü ,Memur,"4478Aşağıdaki lisans programlarından birinden mezun olmak.3355 - Uluslararası Ticaret3356 - Uluslararası Ticaret ve İşletmecilik5131 - Uluslararası Ticaret ve Finansman9108 - Uluslararası İşletmecilik ve Ticaret9218 - Uluslararası Ticaret ve Pazarlama9282 - Uluslararası Ticaret ve Finans4484Aşağıdaki lisans programlarından birinden mezun olmak.4393 - Uluslararası Ticaret ve Lojistik Yönetimi9009 - Uluslararası Ticaret ve Lojistik9378 - Uluslararası Ticaret, Lojistik ve İşletmecilik4485Aşağıdaki lisans programlarından birinden mezun olmak.3354 - Uluslararası Lojistik ve Taşımacılık / Uluslararası Lojistik5130 - Ulaştırma ve Lojistik8222 - Lojistik Yönetimi9110 - Uluslararası Lojistik Yönetimi9376 - Lojistik9387 - Lojistik ve Taşımacılık9415 - Ulaştırma ve Lojistik Yönetimi7300Bu kadro/pozisyonda vardiya sistemi uygulanmaktadır.7368(Bakınız Başvurma Özel Şartları Bölümü T.C. Devlet Demiryolları Taşımacılık A.Ş. Genel Müdürlüğü)",Elazığ,2,,76.712,76.927
301016338,Devlet Demiryolları Taşımacılık A.Ş Genel Müdürlüğü ,Memur,"4478Aşağıdaki lisans programlarından birinden mezun olmak.3355 - Uluslararası Ticaret3356 - Uluslararası Ticaret ve İşletmecilik5131 - Uluslararası Ticaret ve Finansman9108 - Uluslararası İşletmecilik ve Ticaret9218 - Uluslararası Ticaret ve Pazarlama9282 - Uluslararası Ticaret ve Finans4484Aşağıdaki lisans programlarından birinden mezun olmak.4393 - Uluslararası Ticaret ve Lojistik Yönetimi9009 - Uluslararası Ticaret ve Lojistik9378 - Uluslararası Ticaret, Lojistik ve İşletmecilik4485Aşağıdaki lisans programlarından birinden mezun olmak.3354 - Uluslararası Lojistik ve Taşımacılık / Uluslararası Lojistik5130 - Ulaştırma ve Lojistik8222 - Lojistik Yönetimi9110 - Uluslararası Lojistik Yönetimi9376 - Lojistik9387 - Lojistik ve Taşımacılık9415 - Ulaştırma ve Lojistik Yönetimi7300Bu kadro/pozisyonda vardiya sistemi uygulanmaktadır.7368(Bakınız Başvurma Özel Şartları Bölümü T.C. Devlet Demiryolları Taşımacılık A.Ş. Genel Müdürlüğü)",Van,1,,76.702,76.702
301020706,Türkiye İstatistik Kurumu Başkanlığı ,İstatistikçi,4524Aşağıdaki lisans programlarından birinden mezun olmak.3224 - İstatistik ve Bilgisayar Bilimleri4525Aşağıdaki lisans programlarından birinden mezun olmak.3223 - İstatistik8229 - Matematik ve İstatistik,Kars,2,,76.641,76.953
301016303,Devlet Demiryolları Taşımacılık A.Ş Genel Müdürlüğü ,Memur,"4478Aşağıdaki lisans programlarından birinden mezun olmak.3355 - Uluslararası Ticaret3356 - Uluslararası Ticaret ve İşletmecilik5131 - Uluslararası Ticaret ve Finansman9108 - Uluslararası İşletmecilik ve Ticaret9218 - Uluslararası Ticaret ve Pazarlama9282 - Uluslararası Ticaret ve Finans4484Aşağıdaki lisans programlarından birinden mezun olmak.4393 - Uluslararası Ticaret ve Lojistik Yönetimi9009 - Uluslararası Ticaret ve Lojistik9378 - Uluslararası Ticaret, Lojistik ve İşletmecilik4485Aşağıdaki lisans programlarından birinden mezun olmak.3354 - Uluslararası Lojistik ve Taşımacılık / Uluslararası Lojistik5130 - Ulaştırma ve Lojistik8222 - Lojistik Yönetimi9110 - Uluslararası Lojistik Yönetimi9376 - Lojistik9387 - Lojistik ve Taşımacılık9415 - Ulaştırma ve Lojistik Yönetimi7300Bu kadro/pozisyonda vardiya sistemi uygulanmaktadır.7368(Bakınız Başvurma Özel Şartları Bölümü T.C. Devlet Demiryolları Taşımacılık A.Ş. Genel Müdürlüğü)",Malatya,3,,76.598,76.715
301019453,T.C.Devlet Demiryolları İşletmesi Genel Müdürlüğü ,Sürveyan,1101Cinsiyeti Erkek olmak.4517Aşağıdaki lisans programlarından birinden mezun olmak.4395 - Uygulamalı Matematik5107 - Finans Matematiği6256 - Matematik4519Aşağıdaki lisans programlarından birinden mezun olmak.3370 - Matematik Öğretmenliği4547Aşağıdaki lisans programlarından birinden mezun olmak.3182 - Fizik4553Aşağıdaki lisans programlarından birinden mezun olmak.3368 - Fizik Öğretmenliği4640Aşağıdaki lisans programlarından birinden mezun olmak.3253 - Makina Ressamlığı ve Konstrüksiyon Öğretmenliği / Makine Resmi ve Konstrüksiyonu Öğretmenliği / Makine-Resim ve Konstrüksiyon Öğr5117 - Makine Öğretmenliği8223 - Makine8224 - Makina Ressamlığı Öğretmenliği / Makine Ressamlığı Öğretmenliği8295 - Makina (Dkk)9446 - Makine Model Öğretmenliği9530 - Makine Ressamlığı4665Aşağıdaki lisans programlarından birinden mezun olmak.3359 - Yapı Öğretmenliği3360 - Yapı Ressamlığı Öğretmenliği8284 - Yapı İşleri Öğretmenliği8285 - Yapı Tasarımı Öğretmenliği9488 - Altyapu9545 - ALT YAPI EĞİTİMİ4687Aşağıdaki lisans programlarından birinden mezun olmak.4297 - Jeodezi4298 - Jeodezi ve Haritacılık9515 - Jeodezi ve Fotogrametri4688Aşağıdaki lisans programlarından birinden mezun olmak.9288 - Tapu ve Kadastro / Tapu Kadastro7257Seyahate ve Arazide Çalışmaya Elverişli olmak.7300Bu kadro/pozisyonda vardiya sistemi uygulanmaktadır.7327(Bakınız Başvurma Özel Şartları Bölümü TCDD Genel Müdürlüğü).,Sivas,4,,76.525,77.184
301018998,T.C.Devlet Demiryolları İşletmesi Genel Müdürlüğü ,Hareket Memuru,"1101Cinsiyeti Erkek olmak.4437Aşağıdaki lisans programlarından birinden mezun olmak.3227 - İşletme Bilgi Yönetimi3361 - Yönetim Bilişim Sistemleri4216 - Bilgi İşlemi8210 - İşletme Enformatiği9286 - Teknoloji ve Bilgi Yönetimi9427 - Yönetim Bilimi ve Bilişim Sistemleri4443Aşağıdaki lisans programlarından birinden mezun olmak.3270 - Muhasebe ve Finansman Öğretmenliği8134 - İşletme Öğretmenliği8209 - İş Yönetimi ve Ticaret Eğitimi Öğretmenliği / İş Yönetimi ve Ticaret Öğretmenliği8211 - İşletme, Muhasebe ve Ticaret Öğretmenliği8234 - Muhasebe-İşletme Öğretmenliği8267 - Ticaret - İş Eğitimi Öğretmenliği4480Aşağıdaki lisans programlarından birinden mezun olmak.9118 - Gümrük İşletme9425 - Gümrük İşletmeciliği4484Aşağıdaki lisans programlarından birinden mezun olmak.4393 - Uluslararası Ticaret ve Lojistik Yönetimi9009 - Uluslararası Ticaret ve Lojistik9378 - Uluslararası Ticaret, Lojistik ve İşletmecilik4485Aşağıdaki lisans programlarından birinden mezun olmak.3354 - Uluslararası Lojistik ve Taşımacılık / Uluslararası Lojistik5130 - Ulaştırma ve Lojistik8222 - Lojistik Yönetimi9110 - Uluslararası Lojistik Yönetimi9376 - Lojistik9387 - Lojistik ve Taşımacılık9415 - Ulaştırma ve Lojistik Yönetimi4491Aşağıdaki lisans programlarından birinden mezun olmak.1286 - ULUSLARARASI ULAŞTIRMA SİSTEMLERİ4517Aşağıdaki lisans programlarından birinden mezun olmak.4395 - Uygulamalı Matematik5107 - Finans Matematiği6256 - Matematik4524Aşağıdaki lisans programlarından birinden mezun olmak.3224 - İstatistik ve Bilgisayar Bilimleri4525Aşağıdaki lisans programlarından birinden mezun olmak.3223 - İstatistik8229 - Matematik ve İstatistik4527Aşağıdaki lisans programlarından birinden mezun olmak.3256 - Matematik ve Bilgisayar Bilimleri3258 - Matematik ve Bilgisayar / Matematik-Bilgisayar8228 - Matematik ve İnformatik / Matematik-İnformatik8230 - Matematik-Bilgisayar Programcılığı8277 - Uygulamalı Matematik ve Bilgisayar7257Seyahate ve Arazide Çalışmaya Elverişli olmak.7300Bu kadro/pozisyonda vardiya sistemi uygulanmaktadır.7327(Bakınız Başvurma Özel Şartları Bölümü TCDD Genel Müdürlüğü).",Van,1,,76.365,76.365
301020755,Türkiye İstatistik Kurumu Başkanlığı ,Diğer Teknik Hizmet Personeli,4524Aşağıdaki lisans programlarından birinden mezun olmak.3224 - İstatistik ve Bilgisayar Bilimleri4525Aşağıdaki lisans programlarından birinden mezun olmak.3223 - İstatistik8229 - Matematik ve İstatistik,Edirne,2,,76.277,76.837
301018935,T.C.Devlet Demiryolları İşletmesi Genel Müdürlüğü ,Hareket Memuru,"1101Cinsiyeti Erkek olmak.4437Aşağıdaki lisans programlarından birinden mezun olmak.3227 - İşletme Bilgi Yönetimi3361 - Yönetim Bilişim Sistemleri4216 - Bilgi İşlemi8210 - İşletme Enformatiği9286 - Teknoloji ve Bilgi Yönetimi9427 - Yönetim Bilimi ve Bilişim Sistemleri4443Aşağıdaki lisans programlarından birinden mezun olmak.3270 - Muhasebe ve Finansman Öğretmenliği8134 - İşletme Öğretmenliği8209 - İş Yönetimi ve Ticaret Eğitimi Öğretmenliği / İş Yönetimi ve Ticaret Öğretmenliği8211 - İşletme, Muhasebe ve Ticaret Öğretmenliği8234 - Muhasebe-İşletme Öğretmenliği8267 - Ticaret - İş Eğitimi Öğretmenliği4480Aşağıdaki lisans programlarından birinden mezun olmak.9118 - Gümrük İşletme9425 - Gümrük İşletmeciliği4484Aşağıdaki lisans programlarından birinden mezun olmak.4393 - Uluslararası Ticaret ve Lojistik Yönetimi9009 - Uluslararası Ticaret ve Lojistik9378 - Uluslararası Ticaret, Lojistik ve İşletmecilik4485Aşağıdaki lisans programlarından birinden mezun olmak.3354 - Uluslararası Lojistik ve Taşımacılık / Uluslararası Lojistik5130 - Ulaştırma ve Lojistik8222 - Lojistik Yönetimi9110 - Uluslararası Lojistik Yönetimi9376 - Lojistik9387 - Lojistik ve Taşımacılık9415 - Ulaştırma ve Lojistik Yönetimi4491Aşağıdaki lisans programlarından birinden mezun olmak.1286 - ULUSLARARASI ULAŞTIRMA SİSTEMLERİ4517Aşağıdaki lisans programlarından birinden mezun olmak.4395 - Uygulamalı Matematik5107 - Finans Matematiği6256 - Matematik4524Aşağıdaki lisans programlarından birinden mezun olmak.3224 - İstatistik ve Bilgisayar Bilimleri4525Aşağıdaki lisans programlarından birinden mezun olmak.3223 - İstatistik8229 - Matematik ve İstatistik4527Aşağıdaki lisans programlarından birinden mezun olmak.3256 - Matematik ve Bilgisayar Bilimleri3258 - Matematik ve Bilgisayar / Matematik-Bilgisayar8228 - Matematik ve İnformatik / Matematik-İnformatik8230 - Matematik-Bilgisayar Programcılığı8277 - Uygulamalı Matematik ve Bilgisayar7257Seyahate ve Arazide Çalışmaya Elverişli olmak.7300Bu kadro/pozisyonda vardiya sistemi uygulanmaktadır.7327(Bakınız Başvurma Özel Şartları Bölümü TCDD Genel Müdürlüğü).",Manisa,3,,76.253,76.954
301020713,Türkiye İstatistik Kurumu Başkanlığı ,İstatistikçi,4524Aşağıdaki lisans programlarından birinden mezun olmak.3224 - İstatistik ve Bilgisayar Bilimleri4525Aşağıdaki lisans programlarından birinden mezun olmak.3223 - İstatistik8229 - Matematik ve İstatistik,Siirt,1,,76.243,76.243
